group,count,r2,rmse,mse,mae,mape,medae
2,93,0.5543391815745391,70508.18348321413,4971403938.102591,44086.88353546525,0.3723398356287371,26539.229799410896
7,11,0.19160967867769807,39188.64004184248,1535749508.3291001,28490.927838977488,0.5714769684730705,23532.13594050301
3,59,-0.2235792129337384,32511.645409360062,1057007087.2239633,21301.947858558502,0.3073656166960224,14149.104766968958
