group,count,r2,rmse,mse,mae,mape,medae
D2,44,0.7685522190507215,32582.52125270134,1061620691.1827344,26002.71289879733,1.1406390993034716,22062.368608881563
C4,127,0.7505509031582398,27927.602478238055,779950980.1824884,19390.66901032667,1.7785211879730922,13492.816487852295
C2,39,0.7290322028944297,21791.33584251758,474862317.8013913,15801.014041598584,1.2019917773719844,12761.738871010966
D3,46,0.6926296017835938,20760.83784999932,431012388.2339643,16740.147967132645,2.7554576243196727,14596.514903837622
C5,31,0.6837799428484745,20389.995788989858,415751928.2750241,15157.52273527681,1.0216777060605269,12807.280684315105
B1,189,0.4913845127200783,73682.51925560906,5429113643.853201,45814.42766777407,1.5679217615773198,31908.452526042704
D1,37,0.37596996691099804,28307.904606090076,801337463.1874957,20812.67170189739,1.0596525877739795,15431.214858989075
C3,30,-0.7461098435503679,45995.28940551269,2115566647.4968681,27975.720116021585,2.1002904204290833,12303.675745293189
