group,count,r2,rmse,mse,mae,mape,medae
00020,93,0.5855947351520041,67990.76558397214,4622744204.694651,40633.33204185535,0.340130680949638,29093.76346679288
00200,11,0.18884302715421908,39255.642763420394,1541005488.7692802,27975.088699797747,0.5491167668851475,18848.11066124247
00030,57,-0.005014438666383514,29800.41167199791,888064535.8205492,21206.204930984808,0.32072690785333136,15590.576932044569
