group,count,r2,rmse,mse,mae,mape,medae
00020,169,0.49926793705372685,66628.72038403008,4439386380.013266,40893.13224805635,0.32316915534229074,24012.119327664157
00210,69,0.4060619292695252,12859.90527959666,165377163.80019805,5285.075224160925,0.6005793383493325,1301.9801739306686
00275,178,0.38678975476284516,12458.275658865727,155208632.39228627,8235.308045546579,0.5137674341087918,5643.353650833397
00030,112,0.10446693660547435,37162.25714677506,1381033356.2430341,26317.836205521286,0.453493351653194,19377.257853847637
00100,19,0.09142918274445277,129602.98153514507,16796932822.799152,100918.30789597023,2.116636999183305,88195.12335093376
00200,24,-1.6360609419184748,84464.3014201599,7134218214.395625,46734.64807497855,1.1540045117051447,21674.00636399373
